"claim_id","orig_conv_r","orig_sample_size_value","orig_stat_type","orig_stat_value","orig_stat_dof_1","repli_type","repli_sample_size_value","repli_conv_r","repli_score_criteria_met","t_from_stat","t_from_r","t_orig","t_source","abs_t","safeguard_defined","markup_closedform","r_sg","N_naive","N_safeguard_exact","N_safeguard_closedform","ratio_obs_safeguard","met_safeguard"
"LbEB_single-trace",0.289019439963442,95,"t",2.911454,93,"new data",474,0.220868571360304,TRUE,2.911454,2.911454,2.911454,"direct_stat",2.911454,TRUE,1.97856057066461,0.205471873150233,91,183,180.049011930479,2.59016393442623,TRUE
"LmBx_single-trace",0.646795577455242,14,"F",9.35,1,"new data",63,0.0167180069085172,FALSE,3.05777697028413,2.93781708599586,3.05777697028413,"direct_stat",3.05777697028413,TRUE,1.90375500428668,0.468771837641149,16,33,30.460080068587,1.90909090909091,TRUE
"LyLd_single-trace",0.0408619611469655,359092,"t",5.173965,NA,"secondary data",370778,-0.002792939,FALSE,5.173965,24.5066380066521,5.173965,"direct_stat",5.173965,TRUE,1.42626804768342,0.0342151643196353,4698,6702,6700.6072880167,55.3234855267084,TRUE
"N8pB_single-trace",0.227493588299953,79,"t",2.05,77,"new data",364,0.104800161952179,TRUE,2.05,2.05,2.05,"direct_stat",2.05,TRUE,2.87807131878465,0.134096791024375,149,434,428.832626498913,0.838709677419355,FALSE
"Nj8V_single-trace",0.217076955191486,209,"F",9.94,1,"new data",857,0.00888313823489344,FALSE,3.15277655408689,3.19948689916218,3.15277655408689,"direct_stat",3.15277655408689,TRUE,1.86092177729135,0.159129120426068,164,307,305.191171475782,2.79153094462541,TRUE
"NrrW_single-trace",0.151657758400418,13213,"chi_squared",303.9,1,"secondary data",14057,0.208141537476217,TRUE,17.4327278416202,17.6353959050352,17.4327278416202,"direct_stat",17.4327278416202,TRUE,1.1040277565385,0.144335990352096,339,374,374.265409466552,37.5855614973262,TRUE
"OKRy_single-trace",0.253263203758348,138,"F",8.91,1,"new data",275,0.299103298280034,TRUE,2.98496231131986,3.05306907377327,2.98496231131986,"direct_stat",2.98496231131986,TRUE,1.93952387136079,0.18185470082436,120,235,232.742864563295,1.17021276595745,TRUE
"OYX0_2n1rrj",0.0989953287375067,1200,"z",3.446227,NA,"secondary data",13281,0.0893776525770528,FALSE,3.446227,3.44335394656186,3.446227,"direct_stat",3.446227,TRUE,1.7506678887649,0.0748191584823214,798,1399,1397.03297523439,9.49320943531094,TRUE
"OYX0_5o9y12",0.0526442749702831,12012,"z",5.777786,NA,"secondary data",13281,0.0893776525770528,FALSE,5.777786,5.77730497881114,5.777786,"direct_stat",5.777786,TRUE,1.37007268809638,0.0449758463297898,2829,3878,3875.93563462466,3.42470345538938,TRUE
"OYX0_y5wnn9",0.0165699336986477,12012,"z",1.816302,NA,"secondary data",13281,0.0422098066342434,TRUE,1.816302,1.81615078641276,1.816302,"direct_stat",1.816302,TRUE,3.4725725672291,0.00889191096912512,28584,99267,99260.0142616766,0.133790685726374,FALSE
"OYX0_ywd1y9",0.0707768912948359,12012,"z",7.776598,NA,"secondary data",13281,0.100216830497201,FALSE,7.776598,7.7759505706187,7.776598,"direct_stat",7.776598,TRUE,1.25744580902187,0.063117072109118,1564,1968,1966.64524531021,6.7484756097561,TRUE
"OeGv_8vrpd2",-0.513304662544181,29,"t",-2.2379349,14,"secondary data",24,-0.533824121389964,FALSE,-2.2379349,-3.10788766860371,-2.2379349,"direct_stat",2.2379349,TRUE,2.56879188558075,-0.320265935953357,27,74,69.3573809106802,0.324324324324324,FALSE
"OeGv_bnxon4",-0.777926885510058,24,"t",-3.9150187,10,"secondary data",26,-0.177645400611149,FALSE,-3.9150187,-5.80691115197825,-3.9150187,"direct_stat",3.9150187,TRUE,1.62267006265109,-0.610694022736628,10,18,16.2267006265109,1.44444444444444,TRUE
"OeGv_br469p",-0.745011680163986,33,"t",-5.5843647,25,"secondary data",28,-0.702587933104788,TRUE,-5.5843647,-6.21848535314119,-5.5843647,"direct_stat",5.5843647,TRUE,1.3863991309061,-0.632730752436282,11,17,15.2503904399671,1.64705882352941,TRUE
"OeGv_gv8q78",-0.705172414738578,33,"t",-4.3351478,19,"secondary data",28,-0.236420329295815,FALSE,-4.3351478,-5.53742624939929,-4.3351478,"direct_stat",4.3351478,TRUE,1.5398546077811,-0.568270951408107,13,22,20.0181099011543,1.27272727272727,TRUE
"OeGv_single-trace",-0.777926885510058,24,"t",-3.9150187,10,"secondary data",30,-0.206139932757779,FALSE,-3.9150187,-5.80691115197825,-3.9150187,"direct_stat",3.9150187,TRUE,1.62267006265109,-0.610694022736628,10,18,16.2267006265109,1.66666666666667,TRUE
"Ow0_single-trace",0.261918137046789,106,"F",7.66,1,"new data",262,0.218138245760827,TRUE,2.76767050061961,2.76767050061961,2.76767050061961,"direct_stat",2.76767050061961,TRUE,2.06487604440655,0.182271421317049,112,234,231.266116973534,1.11965811965812,TRUE
"P1rY_single-trace",-0.175996913950873,393,"t",-3.48979591836735,381,"new data",642,-0.190516645398035,TRUE,-3.48979591836735,-3.53529713444357,-3.48979591836735,"direct_stat",3.48979591836735,TRUE,1.73662801017009,-0.133552386164946,251,437,435.893630552693,1.46910755148741,TRUE
"PNPz_single-trace",0.209999998352453,290,"t",3.638765,287,"new data",510,0.332724864116628,TRUE,3.638765,3.64509879939744,3.638765,"direct_stat",3.638765,TRUE,1.69230423083962,0.161428447932544,175,299,296.153240396933,1.7056856187291,TRUE
"Pb9K_single-trace",-0.0854622965107398,647,"z",-2.181818,NA,"new data",2684,-0.00528620650802071,FALSE,-2.181818,-2.17844318282128,-2.181818,"direct_stat",2.181818,TRUE,2.65032973572348,-0.0524958055324167,1072,2845,2841.15347669557,0.943409490333919,FALSE
"PlDa_single-trace",0.937520696309833,18,"t",11.11,58,"secondary data",32,0.421520197803098,TRUE,11.11,10.7782831766146,11.11,"direct_stat",11.11,TRUE,1.17064269102074,0.866500235020146,6,8,7.02385614612446,4,TRUE
"Q1dl_single-trace",0.271356231318786,81,"F",6.2,1,"new data",359,0.420325994935278,TRUE,2.48997991959775,2.50589049630808,2.48997991959775,"direct_stat",2.48997991959775,TRUE,2.2818560706458,0.179636951037558,104,241,237.313031347163,1.4896265560166,TRUE
"QYNq_single-trace",0.208564647995334,198,"t",2.111111,NA,"new data",846,0.135526607524337,TRUE,2.111111,2.98556180787503,2.111111,"direct_stat",2.111111,TRUE,2.76543674238516,0.125417700096557,178,496,492.247740144559,1.70564516129032,TRUE
"QllV_single-trace",0.197274409705614,204,"t",2.86,202,"secondary data",153,0.049308716922094,FALSE,2.86,2.86,2.86,"direct_stat",2.86,TRUE,2.0078290286095,0.139221846052185,199,402,399.557976693291,0.380597014925373,FALSE
"R8RN_single-trace",0.389444048184931,36,"chi_squared",5.46,1,"new data",274,0.0711401669780458,FALSE,2.33666428910958,2.46547874898357,2.33666428910958,"direct_stat",2.33666428910958,TRUE,2.44278498941611,0.249173842589445,49,124,119.696464481389,2.20967741935484,TRUE
"R9dv_single-trace",0.0827448502487628,4409,"z",5.513189,NA,"secondary data",7207,0.0993042593417211,TRUE,5.513189,5.51193841838019,5.513189,"direct_stat",5.513189,TRUE,1.3927733737913,0.0701133545866025,1144,1594,1593.33273961725,4.52132998745295,TRUE
"RJb_single-trace",0.187777968222141,114,"t",2.032258,NA,"new data",516,0.0880434594769583,TRUE,2.032258,2.02324572499473,2.032258,"direct_stat",2.032258,TRUE,2.91339321934017,0.110013272374993,220,646,640.946508254837,0.798761609907121,FALSE
"RYKv_3w5kdk",0.114875791716176,36962,"t",4.466811,1492,"secondary data",27940,0.0955547178052981,TRUE,4.466811,22.2320313750495,4.466811,"direct_stat",4.466811,TRUE,1.51821634686199,0.0932312883933733,592,900,898.784077342298,31.0444444444444,TRUE
"RYKv_6xnk65",-0.098684596773788,35963,"t",-3.83053,1492,"secondary data",27940,-0.0796251510790506,TRUE,-3.83053,-18.8057360600309,-3.83053,"direct_stat",3.83053,TRUE,1.64245098657531,-0.0770022050234555,803,1321,1318.88814221998,21.1506434519304,TRUE
"RYKv_g41jx8",0.263249545356855,38102,"t",10.543693,1493,"secondary data",27940,0.26241843198114,TRUE,10.543693,53.2629646754252,10.543693,"direct_stat",10.543693,TRUE,1.18101805945261,0.242236375957789,111,131,131.09300459924,213.282442748092,TRUE
"RYKv_p5o238",0.124334535016338,37562,"t",4.8417771,1493,"secondary data",27940,0.0741272640791174,TRUE,4.8417771,24.2849760757321,4.8417771,"direct_stat",4.8417771,TRUE,1.46506116373121,0.102722101693836,505,741,739.855887684259,37.7058029689609,TRUE
"RYKv_single-trace",0.263249545356855,38102,"t",10.543693,1493,"secondary data",36496,0.283200751872475,TRUE,10.543693,53.2629646754252,10.543693,"direct_stat",10.543693,TRUE,1.18101805945261,0.242236375957789,111,131,131.09300459924,278.595419847328,TRUE
"RYKv_wzn69v",0.202346019722339,38031,"t",7.9836698,1493,"secondary data",27940,0.191447623318498,TRUE,7.9836698,40.2930474590174,7.9836698,"direct_stat",7.9836698,TRUE,1.24956696381654,0.181015139188266,189,237,236.168156161326,117.89029535865,TRUE
"RZdL_single-trace",-0.112418201029887,10080,"t",-3.327411,NA,"secondary data",8987,-0.0882133934339823,TRUE,-3.327411,-11.3575738992387,-3.327411,"direct_stat",3.327411,TRUE,1.79177760630849,-0.0839836177978123,618,1110,1107.31856069865,8.0963963963964,TRUE
"RrOb_single-trace",0.853358728523217,1743,"t",68.32,1742,"secondary data",2142,-0.0482871234107898,FALSE,68.32,68.3003875408618,68.32,"direct_stat",68.32,TRUE,1.02510047786348,0.842846362806298,8,8,8.20080382290782,267.75,TRUE
"Rvb_single-trace",0.204473689129398,218,"t",3.07,216,"new data",975,0.0739483545794534,FALSE,3.07,3.07,3.07,"direct_stat",3.07,TRUE,1.89801101224451,0.148418510471975,185,354,351.132037265235,2.75423728813559,TRUE
"VB9K_single-trace",-0.279666681642393,60,"t",-2.2183984,58,"new data",528,0.00558097830023533,FALSE,-2.2183984,-2.2183984,-2.2183984,"direct_stat",2.2183984,TRUE,2.59628149125516,-0.173566074288405,98,258,254.435586143006,2.04651162790698,TRUE
"VGAe_single-trace",0.253373297275359,94,"F",6.38,1,"new data",615,0.0641114572178707,FALSE,2.52586618806302,2.51224955955064,2.52586618806302,"direct_stat",2.52586618806302,TRUE,2.24910726652996,0.168949051836272,120,272,269.892871983596,2.26102941176471,TRUE
"VOwm_single-trace",0.103182622416314,18949,"t",3.3646408839779,NA,"secondary data",12344,-0.017460752326867,FALSE,3.3646408839779,14.2791079020025,3.3646408839779,"direct_stat",3.3646408839779,TRUE,1.77842751730301,0.0773728290517881,735,1308,1307.14422521772,9.43730886850153,TRUE
"VjjX_single-trace",0.668749861350747,16,"F",11.96,2.3,"new data",13,0.431787769588373,TRUE,NA,3.36553465728876,3.36553465728876,"r_conversion",3.36553465728876,TRUE,1.77811246850669,0.501515189723522,15,29,26.6716870276003,0.448275862068966,FALSE
"Vpgm_single-trace",-0.22,2474,"t",-3.92,NA,"secondary data",22418,-0.1475846,TRUE,-3.92,-11.2129451400489,-3.92,"direct_stat",3.92,TRUE,1.62154133760361,-0.172766155258663,160,260,259.446614016577,86.2230769230769,TRUE
"VvZX_single-trace",0.273701426125295,270,"t",4.58851674641148,NA,"new data",630,0.355881999943058,TRUE,4.58851674641148,4.65857448888293,4.58851674641148,"direct_stat",4.58851674641148,TRUE,1.49968993703065,0.223499379447273,102,154,152.968373577126,4.09090909090909,TRUE
"WLkV_single-trace",0.222053868915313,124,"z",2.536,NA,"new data",312,0.081142269304186,FALSE,2.536,2.51546524908512,2.536,"direct_stat",2.536,TRUE,2.24015205399806,0.148360946566676,157,354,351.703872477695,0.88135593220339,FALSE
"WLpV_single-trace",0.58329255119607,24,"z",3.518,NA,"new data",28,0.403588903965881,TRUE,3.518,3.3682285650868,3.518,"direct_stat",3.518,TRUE,1.72781213120655,0.443749800635658,20,37,34.556242624131,0.756756756756757,FALSE
"WaYe_single-trace",-0.406086600789816,284,"z",-3.74438276500132,NA,"new data",1812,-0.00187936062398353,FALSE,-3.74438276500132,-7.46235004899627,-3.74438276500132,"direct_stat",3.74438276500132,TRUE,1.6639403643985,-0.314810914690445,45,77,74.8773163979325,23.5324675324675,TRUE
"Wre_single-trace",0.380616887817331,36,"F",5.76,1,"new data",265,0.0535729970015381,FALSE,2.4,2.4,2.4,"direct_stat",2.4,TRUE,2.3717911223958,0.247143865049203,52,126,123.333138364582,2.1031746031746,TRUE
"Y8Yx_single-trace",0.079691053775894,62721,"chi_squared",398.32,NA,"secondary data",51995,0.0271065113575452,FALSE,NA,20.0213131759702,20.0213131759702,"r_conversion",20.0213131759702,TRUE,1.08968723426545,0.0763411394923449,1233,1344,1343.5843598493,38.686755952381,TRUE
"YWep_single-trace",-0.74809336682596,11767,"t",-14.7848837209302,11752,"secondary data",2513,-0.0867489668081166,FALSE,-14.7848837209302,-122.278374146586,-14.7848837209302,"direct_stat",14.7848837209302,TRUE,1.12436422846495,-0.70550857048262,11,13,12.3680065131145,193.307692307692,TRUE
"YmQR_single-trace",0.0269365041490123,43576,"z",5.625,NA,"secondary data",305244,0.00995445764403473,TRUE,5.625,5.62487091370149,5.625,"direct_stat",5.625,TRUE,1.38285139094045,0.022906222575673,10815,14956,14955.537793021,20.4094677721316,TRUE
"YpZZ_single-trace",0.48051617269468,81,"t",4.87,79,"new data",454,0.172571617843068,TRUE,4.87,4.87,4.87,"direct_stat",4.87,TRUE,1.46149497391395,0.39747456817414,31,47,45.3063441913324,9.65957446808511,TRUE
"a8jQ_single-trace",0.0893485258636723,586,"t",2.1511059,575,"new data",2231,0.0546499613036431,TRUE,2.1511059,2.16787527730471,2.1511059,"direct_stat",2.1511059,TRUE,2.69850202409177,0.0543908714983966,981,2650,2647.23048563403,0.84188679245283,FALSE
"aYyR_single-trace",0.164679870586351,238,"z",2.57572348169825,NA,"new data",215,0.219819463622692,TRUE,2.57572348169825,2.56487828202737,2.57572348169825,"direct_stat",2.57572348169825,TRUE,2.20622129389958,0.110870493604575,287,636,633.18551134918,0.338050314465409,FALSE
"aag9_single-trace",0.31663396755361,123,"F",4.42,3,"new data",522,0.104570963510539,FALSE,NA,3.67190102574363,3.67190102574363,"r_conversion",3.67190102574363,TRUE,1.6831514356045,0.244059606617618,76,129,127.919509105942,4.04651162790698,TRUE
"amYY_single-trace",-0.462499990110547,106,"t",-5.31975,104,"new data",117,-0.21786463268618,TRUE,-5.31975,-5.31975,-5.31975,"direct_stat",5.31975,TRUE,1.41120235254739,-0.389329293704833,34,49,47.9808799866114,2.38775510204082,TRUE
"bLe8_single-trace",0.276117657935067,1295,"t",2.710253,89,"secondary data",2537,-0.101968713037806,FALSE,2.710253,10.3303275680052,2.710253,"direct_stat",2.710253,TRUE,2.10364383841778,0.190374192700428,100,214,210.364383841778,11.8551401869159,TRUE
"bY2A_single-trace",-0.096918387296682,9493,"z",-2.57634809395823,NA,"secondary data",11286,-0.0635838211860966,FALSE,-2.57634809395823,-9.48662006168159,-2.57634809395823,"direct_stat",2.57634809395823,TRUE,2.20570219469053,-0.0652578469901074,833,1840,1837.34992817721,6.13369565217391,TRUE
"d24p_single-trace",0.330640727688496,109,"t",3.624,107,"new data",358,0.179060148940633,TRUE,3.624,3.624,3.624,"direct_stat",3.624,TRUE,1.69646098895098,0.253854232901896,69,119,117.055808237618,3.00840336134454,TRUE
"d5v3_single-trace",0.0874042503469792,499,"z",1.959963985,NA,"secondary data",1270,-0.0144993502085092,FALSE,1.959963985,1.95603225790118,1.959963985,"direct_stat",1.959963985,TRUE,3.07147035401443,0.0498722989644438,1025,3153,3148.25711286479,0.40279099270536,FALSE
"dqKX_single-trace",0.82,201,"z",1.9599629203941,NA,"new data",978,0.289624341523316,TRUE,1.9599629203941,20.2100991449351,1.9599629203941,"direct_stat",1.9599629203941,TRUE,3.07147286508755,0.467886496040945,9,33,27.643255785788,29.6363636363636,TRUE
"dxQp_single-trace",-0.00940455632879453,160274,NA,-3.29052660793568,NA,"secondary data",110747,-0.015837971916941,TRUE,NA,-3.76518523373065,-3.76518523373065,"r_conversion",3.76518523373065,TRUE,1.65862223326385,-0.00730238238321058,88740,147187,147186.136979834,0.752423787426879,FALSE
"e227_single-trace",-0.127423441917805,25,"z",-2.57582917221437,NA,"secondary data",27,-0.460613699726346,TRUE,-2.57582917221437,-0.616123748356056,-2.57582917221437,"direct_stat",2.57582917221437,TRUE,2.20613342664868,-0.085789363256922,481,1064,1061.15017821802,0.0253759398496241,FALSE
"e3G7_single-trace",0.189619445943952,263,"t",3.12,261,"new data",379,0.160981441030226,TRUE,3.12,3.12,3.12,"direct_stat",3.12,TRUE,1.87524207598314,0.138469525429606,216,407,405.052288412358,0.931203931203931,FALSE
"eOQm_single-trace",0.283261719942443,77,"F",6.63,1,"new data",484,0.0121233792480166,FALSE,2.57487863791675,2.55788255357722,2.57487863791675,"direct_stat",2.57487863791675,TRUE,2.20692411443966,0.190675189978909,95,213,209.657790871768,2.27230046948357,TRUE
"eg1q_single-trace",0.236128411962756,102,"t",2.43,100,"new data",1125,-0.0723803937720815,FALSE,2.43,2.43,2.43,"direct_stat",2.43,TRUE,2.34047712962672,0.154346236918432,138,327,322.985843888488,3.44036697247706,TRUE
"eg3p_single-trace",-0.259876134930286,138,"z",-3.15,NA,"new data",497,-0.0102820909822934,FALSE,-3.15,-3.13848259397766,-3.15,"direct_stat",3.15,TRUE,1.86211700427755,-0.190442079928322,114,214,212.281338487641,2.32242990654206,TRUE
"egX9_single-trace",-0.275398034968722,342,"t",-5.29786960197729,332,"new data",410,-0.153011533664238,TRUE,-5.29786960197729,-5.28235604128745,-5.29786960197729,"direct_stat",5.29786960197729,TRUE,1.41339565854339,-0.231648216394964,101,144,142.752961512883,2.84722222222222,TRUE
"exd7_single-trace",0.560455284994345,41,"t",4.28,40,"new data",96,0.117275221909565,FALSE,4.28,4.22616137884014,4.28,"direct_stat",4.28,TRUE,1.54945905967166,0.450247091461775,22,36,34.0880993127765,2.66666666666667,TRUE
"gRWz_single-trace",0.39,5867,"z",4.246667,NA,"new data",2438,0.0309039537047658,FALSE,4.246667,32.4359257521063,4.246667,"direct_stat",4.246667,TRUE,1.55543013109808,0.312708260126486,49,78,76.2160764238059,31.2564102564103,TRUE
"gbg4_single-trace",0.274075483931013,197,"z",4,NA,"new data",924,0.0946399505567753,TRUE,4,3.9796436337663,4,"direct_stat",4,TRUE,1.60395271173717,0.216408547211485,102,165,163.603176597191,5.6,TRUE
"gbl9_single-trace",0.353121902752396,63,"F",8.69,1,"new data",305,0.0105049068716027,FALSE,2.94788059459674,2.94788059459673,2.94788059459674,"direct_stat",2.94788059459674,TRUE,1.95882699129027,0.252305440938839,60,121,117.529619477416,2.52066115702479,TRUE
"jDWN_single-trace",0.109427452542079,2347,"z",5.33333333333333,NA,"secondary data",729,0.275,TRUE,5.33333333333333,5.33106044453063,5.33333333333333,"direct_stat",5.33333333333333,TRUE,1.40985234781175,0.0921593648679777,653,921,920.633583121074,0.791530944625407,FALSE
"jLr_single-trace",0.422425675803616,76,"t",3.61,60,"new data",113,-0.124843686355194,FALSE,3.61,4.00910505391582,3.61,"direct_stat",3.61,TRUE,1.70044811389824,0.323943011437214,41,72,69.7183726698278,1.56944444444444,TRUE
"kXp8_single-trace",0.242023645897221,206,"t",3.57142857142857,NA,"secondary data",174,0.149325186293037,TRUE,3.57142857142857,3.56270712111747,3.57142857142857,"direct_stat",3.57142857142857,TRUE,1.71166962430665,0.184989818861347,131,227,224.228720784171,0.766519823788546,FALSE
"lJ0w_single-trace",0.314522152741235,475,"z",7.22133308868003,NA,"new data",170,0.598,TRUE,7.22133308868003,7.20611424544398,7.22133308868003,"direct_stat",7.22133308868003,TRUE,1.28124630915905,0.277865690710556,77,99,98.655965805247,1.71717171717172,TRUE
"lkBL_single-trace",0.461137039957343,42,"F",10.263,1,"new data",437,0.0507930292076355,FALSE,3.20359173428825,3.28681576829868,3.20359173428825,"direct_stat",3.20359173428825,TRUE,1.83960842687991,0.339990915043493,34,65,62.546686513917,6.72307692307692,TRUE
"mBL1_single-trace",-0.989165417001443,20,"z",-30.133,NA,"new data",20,-0.949011215861047,TRUE,-30.133,-28.5866738201561,-30.133,"direct_stat",30.133,TRUE,1.05829102669313,-0.961537812101021,4,5,4.23316410677252,4,TRUE
"mJDj_single-trace",0.0415592170081854,2664,"t",2.142857,2654,"secondary data",37148,-0.02304833,FALSE,2.142857,2.14608419610564,2.142857,"direct_stat",2.142857,TRUE,2.71190452755656,0.0252365601604566,4542,12321,12317.4703641619,3.01501501501502,TRUE
"mrZ_single-trace",0.222410928590033,88,"z",2.14,NA,"new data",750,-0.00697416428463681,FALSE,2.14,2.1155420538997,2.14,"direct_stat",2.14,TRUE,2.71659400387983,0.134940947244219,156,428,423.788664605254,1.75233644859813,TRUE
"mxyQ_single-trace",-0.157100807230133,549,"z",-3.72727272727273,NA,"new data",738,0.0242877689400893,FALSE,-3.72727272727273,-3.72047732922831,-3.72727272727273,"direct_stat",3.72727272727273,TRUE,1.66837850023347,-0.121627316329168,315,528,525.539227573544,1.39772727272727,TRUE
"pN7E_single-trace",0.0223416154247098,7741,"z",1.96617206395382,NA,"secondary data",7101,0.0125007998144515,FALSE,1.96617206395382,1.9659180529633,1.96617206395382,"direct_stat",1.96617206395382,TRUE,3.05692554588786,0.0127782723793691,15722,48066,48060.9834324489,0.147734365247784,FALSE
"plLK_single-trace",0.268255573645216,62,"F",4.73,1,"new data",403.237,0.0114198499162639,FALSE,2.17485631709315,2.15695596069865,2.17485631709315,"direct_stat",2.17485631709315,TRUE,2.6610171522079,0.16444660703456,106,288,282.067818134037,1.40012847222222,TRUE
"pw3m_single-trace",0.629999973711981,25,"t",3.890539,23,"secondary data",48,0.156631136437094,FALSE,3.890539,3.890539,3.890539,"direct_stat",3.890539,TRUE,1.62827638518601,0.493715167152689,17,30,27.6806985481622,1.6,TRUE
"q8xv_22jnnj",0.565418356265046,17554,"t",6.169664,81,"secondary data",21945,0.127257187325096,FALSE,6.169664,90.8201696188323,6.169664,"direct_stat",6.169664,TRUE,1.34087292561113,0.488288046659117,22,30,29.4992043634449,731.5,TRUE
"q8xv_524ll2",-0.520973710623285,17554,"t",-5.4931036,81,"secondary data",21945,-0.0724493186041142,FALSE,-5.4931036,-80.8609027470245,-5.4931036,"direct_stat",5.4931036,TRUE,1.3946101509734,-0.441153163092773,26,38,36.2598639253083,577.5,TRUE
"q8xv_827ww4",-0.589880926564314,17554,"t",-6.5746037,81,"secondary data",21945,-0.14912766903628,FALSE,-6.5746037,-96.7810602344961,-6.5746037,"direct_stat",6.5746037,TRUE,1.31515800438986,-0.514369711633414,20,27,26.3031600877973,812.777777777778,TRUE
"q8xv_l88v4q",-0.535871710241,393,"t",-5.7122453,81,"secondary data",491,-0.0535252616660195,FALSE,-5.7122453,-12.5502598613805,-5.7122453,"direct_stat",5.7122453,TRUE,1.37544895383218,-0.456918341447497,25,35,34.3862238458045,14.0285714285714,TRUE
"q8xv_single-trace",-0.535871710241,393,"t",-5.7122453,81,"secondary data",391,-0.535702484320265,TRUE,-5.7122453,-12.5502598613805,-5.7122453,"direct_stat",5.7122453,TRUE,1.37544895383218,-0.456918341447497,25,35,34.3862238458045,11.1714285714286,TRUE
"qPxQ_single-trace",-0.10465934237851,2001,"t",-4.704001,1998,"new data",3281,0.0989659369293586,FALSE,-4.704001,-4.7051780301698,-4.704001,"direct_stat",4.704001,TRUE,1.48328588558175,-0.0859341072355899,714,1060,1059.06612230537,3.09528301886792,TRUE
"qXX2_single-trace",-0.00695673661743462,27,"t",-4.03,NA,"secondary data",28,0.00816817620497752,FALSE,-4.03,-0.0347845248164954,-4.03,"direct_stat",4.03,TRUE,1.59760818127337,-0.00550389858924425,162177,259096,259095.302014372,0.000108068051996171,FALSE
"qYr7_1rzq75",-0.425506221777059,2673,"t",-10.26923,477,"secondary data",4309,-0.453859347132466,TRUE,-10.26923,-24.3005238221977,-10.26923,"direct_stat",10.26923,TRUE,1.18651343077553,-0.390633590502372,41,49,48.6470506617967,87.9387755102041,TRUE
"qYr7_4k31n8",-0.593436870596286,7554,"t",-24.11765,1070,"secondary data",5704,-0.457170266704893,TRUE,-24.11765,-64.0728570812852,-24.11765,"direct_stat",24.11765,TRUE,1.07362398727996,-0.572728009198974,20,21,21.4724797455992,271.619047619048,TRUE
"qYr7_9oj2rd",-0.412945891459356,5659,"t",-16.57895,1337,"secondary data",5881,-0.397976711450355,TRUE,-16.57895,-34.1023578653324,-16.57895,"direct_stat",16.57895,TRUE,1.10981862311414,-0.391982921514403,43,48,47.722200793908,122.520833333333,TRUE
"qYr7_j6d39n",-0.31173486616413,3388,"t",-10.33333,992,"secondary data",6550,-0.368325780588767,TRUE,-10.33333,-19.0909675668607,-10.33333,"direct_stat",10.33333,TRUE,1.18520040007128,-0.286344920947173,78,93,92.44563120556,70.4301075268817,TRUE
"qYr7_single-trace",-0.23415754483131,933,"t",-7.35294117647059,NA,"secondary data",3054,0.0699140182329059,FALSE,-7.35294117647059,-7.34899540684034,-7.35294117647059,"direct_stat",7.35294117647059,TRUE,1.27521705424476,-0.207355758035849,141,180,179.805604648511,16.9666666666667,TRUE
"qYr7_ywrd82",-0.274516052575882,5841,"t",-8.545455,896,"secondary data",6038,-0.388608703250633,TRUE,-8.545455,-21.814759245357,-8.545455,"direct_stat",8.545455,TRUE,1.23042905274971,-0.247479629260274,102,126,125.503763380471,47.9206349206349,TRUE
"qgWj_9olz6z",0.662431921675119,118,"t",9.4,113,"secondary data",31,0.632784197516548,TRUE,9.4,9.52396139786195,9.4,"direct_stat",9.4,TRUE,1.20634825709297,0.603121626879557,15,19,18.0952238563945,1.63157894736842,TRUE
"qgWj_j6qlvv",0.0170025352059406,73175,"t",4.6,NA,"secondary data",59584,0.0462432939789915,TRUE,4.6,4.5999371365708,4.6,"direct_stat",4.6,TRUE,1.49800951434329,0.0138917320203122,27148,40669,40667.9622953916,1.4650962649684,TRUE
"qgWj_pplx84",0.0365732183140205,73175,"t",9.9,NA,"secondary data",60452,0.0397457058994287,TRUE,9.9,9.89986470696758,9.9,"direct_stat",9.9,TRUE,1.19445402054056,0.033464046888447,5865,7006,7005.47283047041,8.62860405366829,TRUE
"qgWj_q76z8j",0.0214361518106416,73175,"t",5.8,NA,"secondary data",60452,0.0529212471663375,TRUE,5.8,5.79992073741535,5.8,"direct_stat",5.8,TRUE,1.36828507234457,0.0183256137882402,17078,23369,23367.5724655005,2.58684582138731,TRUE
"qgWj_single-trace",0.481787661311874,73175,"t",4.6,NA,"secondary data",45119,0.199174712177886,FALSE,4.6,148.725090591428,4.6,"direct_stat",4.6,TRUE,1.49800951434329,0.393639242652416,31,48,46.4382949446419,939.979166666667,TRUE
"qgWj_x61xpy",0.0170025352059406,73175,"t",4.6,NA,"secondary data",59584,0.0158113220296003,TRUE,4.6,4.5999371365708,4.6,"direct_stat",4.6,TRUE,1.49800951434329,0.0138917320203122,27148,40669,40667.9622953916,1.4650962649684,TRUE
"rjb_single-trace",0.172747895837503,174,"t",2.28,169,"new data",813,0.162596844673202,TRUE,2.28,2.30014766698593,2.28,"direct_stat",2.28,TRUE,2.51259891196855,0.108981098823519,260,658,653.275717111823,1.2355623100304,TRUE
"rpq_single-trace",0.520582258428718,48,"t",4.18,47,"new data",55,-0.349370452308209,TRUE,4.18,4.13529283225634,4.18,"direct_stat",4.18,TRUE,1.56776637192707,0.415765731511266,26,43,40.7619256701037,1.27906976744186,TRUE
